Filepath,Label
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\13d2fb8a1b.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\15c77ef24d.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\18ddac11c3.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\1bed98b073.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\1c17973d85.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\1e437595e6.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\1f065f6f82.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\1f375184f3.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\1fcc909594.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\2a9d4c339e.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\2adf2bae9d.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\2afc9ea3fd.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\2ccadf1869.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\2d05ed7a1b.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\2f48f0a08e.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\3d334e5384.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\3e97c37cbe.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\3f740c2ed8.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\4acdb5c567.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\4be50894d4.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\4c3c532620.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\4d68c9e199.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\4f89ccc4df.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\5b0e5be855.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\5c62c7da53.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\5e4ee66d04.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\6e7c324382.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\7bbe3e6a55.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\7fcd29a7a9.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8af656413a.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8d1215c7cf.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8d9b69ad1a.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8e10e7e604.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8ee3ae00a7.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8ef75dc632.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8f5b4f52b0.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\8fec3a8a9d.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\9cd01fcd31.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\9cfbbc24fa.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\9dfdc93601.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kalakand\9e2e1b3a38.jpg,kalakand
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\00eda07739.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\04d5ccee46.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\04ea8c3f2e.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\074c7e475c.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\0a10c239b1.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\0c7fbbc8c4.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\1d854ae2d6.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\1d8d83e71d.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\1e096df4ac.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\21b24880a8.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\21b5fad9ce.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\21dc73a457.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\22bb02c7e2.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\22df95093c.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\23d5f6da89.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\2add6fdfe6.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\2bc89d1198.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\2c043956de.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\31dee7bbe6.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\33cef65296.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\3ad42a0bd7.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\3d00011c91.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\3f10218183.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\3f7ce07fb4.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\3f7dd704ff.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\40d0f1b071.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\4cd46fa5a4.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\4da5e02fba.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\5a7a9a3908.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\5d5d71319c.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\5f30e579f0.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\5fb78d2ed9.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\5fd0520a07.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\61e1f2da3d.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\64d646c552.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\67abace75b.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\6ef7fb0278.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\7b339108cf.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\7bcac0fb0a.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\80cf6b9a38.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\81bd77cea1.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\81e354b2d7.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\83dd956acc.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\8b9a905e31.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\8e486058b8.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\8fd44d0258.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\9a42ed5c8d.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\9c05e2d587.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\9c5d8ffa9e.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\karela_bharta\9e9737b337.jpg,karela_bharta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\014c29b65f.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\05b8677e14.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\05dd04207f.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\08fb1d1bbf.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\0b3531914e.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\10fb6edad6.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\1c5dd79cdc.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\1e7932a5f8.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\1ebbd7ab86.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\25bc2e8ebb.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\2bd2b0d3f8.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\2c9b786e0a.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\2d2f13eb46.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\2f1093c010.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\2fba1e5f94.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\3b9c1d7734.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\40a3b7432b.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\40ae815526.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\4a379d05f8.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\4d511b09f8.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\4e97ecdd0b.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\4f63923c98.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\4fd35157a9.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\5b69f61444.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\5bb1f4b696.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\5c3295e87c.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\5e2f1e4951.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\5efb2d7101.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\6a2a078150.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\6bbca61d98.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\6bf67a04de.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\6cf07df097.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\6e0a11570f.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\6e506a67b3.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\7a22fe3c09.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\7b2f51a072.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\7ed3977a7e.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\7f3b905f99.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\8a414b696d.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\8a428c9139.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\8a818620c3.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\8c8475fb83.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\8d6287683e.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\8f14e47a1e.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\8f8bc0e3d3.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\9dc355f3c3.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\9ea1ab6303.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\9ea348f447.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\9eae8e7c58.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kofta\9f1755bebf.jpg,kofta
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\006ca09b4e.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\01dbccf36f.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\0a0a00c41d.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\0ca382ee93.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\0e4cb02992.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\12c93035cd.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\12dd0d47f2.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\14b8e26653.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\1b19f52530.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\1c04ba7c8d.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\1e9fa56958.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\1f4aa9faa5.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\1fe2c1dafa.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\2c13aaf531.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\2c77e896a3.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\2fb4fd0770.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\3a3241e010.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\3a6c41aa6a.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\3bbcbdc395.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\3cd6c002ea.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\3d3d926308.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\3da444b017.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\4a3f491bac.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\4c857d7386.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\4cadc74058.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\4dd7d43016.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\4f5db1ab21.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\4fe510e4fa.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\5ab36c6e6a.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\5e9bedb628.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\5ff5c52c4d.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\6b6d0edd93.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\6c6ec08189.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\6cc13ddc2f.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\6e4f86f8ab.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\7b1ba39577.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\7dccb98380.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\7e1d536310.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\7fc080079d.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\8acc43f2de.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\8b336dc90e.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\8c9d67fcbb.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\8d804e531f.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\8d9bbfc274.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\8dfd5e01ce.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\8e836200a7.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\9aecc40a4a.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\9bc84b76b4.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\9e894026e7.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\kuzhi_paniyaram\9fd36f2a3a.jpg,kuzhi_paniyaram
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\02fa84068c.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\050de24659.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\06a554e0ed.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\07fdf6fd6b.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\09e5f44bef.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\0c5c71c04f.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\0e7d8477b3.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\11cfad4389.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\13c369f290.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\14cfe620e9.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\1afc4a9aee.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\1dc1c8ed67.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\1f00a89ad8.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\28b5e47daf.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\28f1f2e713.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\29cd3bd536.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\2ee7f9c727.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\2f66e6aa02.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\32fca8c34a.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\34dc067f91.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\3a000f7fbb.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\3b20fc7b35.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\3b6629305f.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\3c06c43f09.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\3d93a821ff.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\3e43d54f23.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\41d1af3d82.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\45c66f27a5.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\46db7f90d4.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\4cf2feea33.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\4d4798b9d2.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\4febc9411c.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\54dcf40699.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\5b00fb8715.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\5ce9685bc8.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\5d668c2d2b.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\5dbcb3186e.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\5e39bb1bcc.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\62f5d06f76.jpg,lassi
C:\Users\Dell\OneDrive\Desktop\Indian Food\Indian Food Images\lassi\6b2468cb2e.jpg,lassi
